AT0000922554,42.07325
AT0000934583,42.07325
AT0000937503,42.07325
AT0000938204,42.07325
AT0000946652,42.07325
AT0000950449,42.07325
AT0000968961,42.07325
AT0000969787,42.07325
AT0000969985,42.07325
AT0000989090,42.07325
AT0000996681,42.07325
AT0000A00BF2,42.07325
AT0000A00XX9,42.07325
AT0000A00Y78,42.07325
AT0000A02177,42.07325
AT0000A02X51,42.07325
AT0000A02X77,42.07325
AT0000A02Z18,42.07325
AT0000A042X6,42.07325
AT0000A043W6,42.07325
AT0000A053N4,42.07325
AT0000A05CP8,42.07325
AT0000A05HR3,42.07325
AT0000A08SF9,42.07325
AT0000A09HK0,9.145
AT0000A09HN4,42.07325
AT0000A09JH2,42.07325
AT0000A0E9W5,42.07325
AT0000A0ENV1,42.07325
AT0000A0GU03,42.07325
AT0000A0K1J1,42.07325
AT0000A0K2K7,17.07275
AT0000A0MS58,17.07275
AT0000A0NUW5,42.07325
AT0000A0P1U3,42.07325
AT0000A0U9J2,17.07275
AT0000A0VCT2,42.07325
AT0000A0WNP5,17.07275
AT0000A0WR40,17.07275
AT0000A0Z9G3,42.07325
AT0000A100E2,17.07275
AT0000A107A5,17.07275
AT0000A146G0,42.07325
AT0000A15MJ9,17.07275
AT0000A15VP7,42.07325
AT0000A16R61,17.07275
AT0000A18XM4,42.07325
AT0000A19296,42.07325
AT0000A19S18,17.07275
AT0000A19Y36,17.07275
AT0000A1A5K1,42.07325
AT0000A1CV62,42.07325
AT0000A1E3W7,50.40675
AT0000A1H5E7,17.07275
AT0000A1KTP5,42.07325
AT0000A1QA38,42.07325
AT0000A1TXE2,42.07325
AT0000A1W103,50.40675
AT0000A208R5,17.07275
AT0000A20F10,50.40675
AT0000A20F93,17.07275
AT0000A21KS2,42.07325
AT0000A21LA8,17.07275
AT0000A23215,42.07325
AT0000A23JY8,17.07275
AT0000A23ST9,17.07275
AT0000A24A60,42.07325
AT0000A26HC1,50.40675
AT0000A27BA6,42.07325
AT0000A27F05,42.07325
AT0000A28K56,42.07325
AT0000APOST4,42.07325
AT0000BAWAG2,42.07325
AT0000KTMI02,42.07325
AT0000VALUE6,42.07325
AT000ADDIKO0,42.07325
AT000AGRANA3,42.07325
AT000B043971,17.07275
AT000B126883,17.07275
AT000BINDER3,42.07325
AT000KAPSCH9,42.07325
AT00BUWOG001,42.07325
AT0TEAKHOLZ8,42.07325
ATFREQUENT09,42.07325
ATSTARTUP300,42.07325
AU0000004053,41.07325
AU0000004772,41.07325
AU0000004CE0,41.07325
AU0000005001,41.07325
AU0000006934,41.07325
AU0000007627,41.07325
AU0000007866,41.07325
AU00000088E2,41.07325
AU000000A3D7,41.07325
AU000000AAC9,41.07325
AU000000AB15,41.07325
AU000000ABC7,41.07325
AU000000ABY1,41.07325
AU000000AC89,41.07325
AU000000ACB7,41.07325
AU000000ACW3,41.07325
AU000000ADX9,41.07325
AU000000ADY7,41.07325
AU000000AEB3,41.07325
AU000000AEV1,41.07325
AU000000AFR6,41.07325
AU000000AGL7,41.07325
AU000000AGO1,41.07325
AU000000AGY0,41.07325
AU000000AHZ5,41.07325
AU000000AJM9,41.07325
AU000000AJX6,41.07325
AU000000AKN5,41.07325
AU000000ALK9,41.07325
AU000000ALL7,41.07325
AU000000ALQ6,41.07325
AU000000AMC4,41.07325
AU000000AMI1,41.07325
AU000000AML5,41.07325
AU000000AMN1,41.07325
AU000000AMP6,41.07325
AU000000AMT8,41.07325
AU000000ANL3,41.07325
AU000000ANO7,41.07325
AU000000ANP4,41.07325
AU000000ANZ3,41.07325
AU000000AOH9,41.07325
AU000000AON7,41.07325
AU000000AOU2,41.07325
AU000000APA1,41.07325
AU000000APX3,41.07325
AU000000APZ8,41.07325
AU000000AQG6,41.07325
AU000000AQI2,41.07325
AU000000AQQ5,41.07325
AU000000AR17,41.07325
AU000000ARE9,41.07325
AU000000ARL4,41.07325
AU000000ARU5,41.07325
AU000000ARV3,41.07325
AU000000ASL2,41.07325
AU000000ASN8,41.07325
AU000000ASX7,41.07325
AU000000ATC9,41.07325
AU000000AUC7,41.07325
AU000000AUL8,41.07325
AU000000AUZ8,41.07325
AU000000AVH4,41.07325
AU000000AVL6,41.07325
AU000000AVQ5,41.07325
AU000000AVZ6,41.07325
AU000000AWC3,41.07325
AU000000AWV3,41.07325
AU000000AXE7,41.07325
AU000000AXP3,41.07325
AU000000AYN6,41.07325
AU000000AYS5,41.07325
AU000000AZJ1,41.07325
AU000000AZM5,41.07325
AU000000AZS2,41.07325
AU000000AZY0,41.07325
AU000000BAL8,41.07325
AU000000BAT1,41.07325
AU000000BAU9,41.07325
AU000000BCI0,41.07325
AU000000BDI8,41.07325
AU000000BDR9,41.07325
AU000000BGA8,41.07325
AU000000BGD2,41.07325
AU000000BGT8,41.07325
AU000000BHP4,41.07325
AU000000BKY0,41.07325
AU000000BLD2,41.07325
AU000000BLG5,41.07325
AU000000BLK7,41.07325
AU000000BLT8,41.07325
AU000000BMN9,41.07325
AU000000BNO5,41.07325
AU000000BOE4,41.07325
AU000000BOT2,41.07325
AU000000BPT9,41.07325
AU000000BRB3,41.07325
AU000000BRN8,41.07325
AU000000BSE5,41.07325
AU000000BSL0,41.07325
AU000000BSM8,41.07325
AU000000BSR7,41.07325
AU000000BTG8,41.07325
AU000000BUB7,41.07325
AU000000BUY9,41.07325
AU000000BXB1,41.07325
AU000000CAD3,41.07325
AU000000CAV5,41.07325
AU000000CAY9,41.07325
AU000000CBA7,41.07325
AU000000CCL2,41.07325
AU000000CDV9,41.07325
AU000000CE10,41.07325
AU000000CEL8,41.07325
AU000000CFE0,41.07325
AU000000CFU6,41.07325
AU000000CHN7,41.07325
AU000000CIA2,41.07325
AU000000CIM7,41.07325
AU000000CIO3,41.07325
AU000000CLA6,41.07325
AU000000CLQ2,41.07325
AU000000CM85,41.07325
AU000000CMM9,41.07325
AU000000CNJ3,41.07325
AU000000CNX4,41.07325
AU000000CO18,41.07325
AU000000COB8,41.07325
AU000000COH5,41.07325
AU000000CP17,41.07325
AU000000CPH2,41.07325
AU000000CPL4,41.07325
AU000000CRL0,41.07325
AU000000CSL8,41.07325
AU000000CSR5,41.07325
AU000000CSS3,41.07325
AU000000CTO0,41.07325
AU000000CTP7,41.07325
AU000000CTX1,41.07325
AU000000CUL4,41.07325
AU000000CUV3,41.07325
AU000000CUX9,41.07325
AU000000CVN8,41.07325
AU000000CVV1,41.07325
AU000000CWN6,41.07325
AU000000CWY3,41.07325
AU000000CXO2,41.07325
AU000000CXU9,41.07325
AU000000CZI9,41.07325
AU000000CZN9,41.07325
AU000000D132,41.07325
AU000000DAU5,41.07325
AU000000DAV3,41.07325
AU000000DCC9,41.07325
AU000000DCN6,41.07325
AU000000DEG6,41.07325
AU000000DEV5,41.07325
AU000000DHR6,41.07325
AU000000DKM1,41.07325
AU000000DLC0,41.07325
AU000000DLX6,41.07325
AU000000DMP0,41.07325
AU000000DNK9,41.07325
AU000000DRA1,41.07325
AU000000DRM6,41.07325
AU000000DRO2,41.07325
AU000000DTZ4,41.07325
AU000000DVA3,41.07325
AU000000DWS3,41.07325
AU000000DYL4,41.07325
AU000000EAR9,41.07325
AU000000EDE1,41.07325
AU000000EFE6,41.07325
AU000000EGS4,41.07325
AU000000ELD6,41.07325
AU000000ELT2,41.07325
AU000000EMH5,41.07325
AU000000ENB6,41.07325
AU000000ENR2,41.07325
AU000000EPM8,41.07325
AU000000EPW7,41.07325
AU000000EQE3,41.07325
AU000000EQX3,41.07325
AU000000ERA9,41.07325
AU000000ERJ0,41.07325
AU000000ERM4,41.07325
AU000000EUC9,41.07325
AU000000EUR7,41.07325
AU000000EVN4,41.07325
AU000000EXL4,41.07325
AU000000EXU5,41.07325
AU000000FBR4,41.07325
AU000000FEL1,41.07325
AU000000FGR3,41.07325
AU000000FLC5,41.07325
AU000000FMG4,41.07325
AU000000FML4,41.07325
AU000000FMS9,41.07325
AU000000FNT5,41.07325
AU000000FOY3,41.07325
AU000000FPL7,41.07325
AU000000FTZ9,41.07325
AU000000FXJ5,41.07325
AU000000FYI5,41.07325
AU000000G1A1,41.07325
AU000000G887,41.07325
AU000000GBE0,41.07325
AU000000GBG5,41.07325
AU000000GBZ5,41.07325
AU000000GCN9,41.07325
AU000000GCY6,41.07325
AU000000GDA4,41.07325
AU000000GDO5,41.07325
AU000000GEV8,41.07325
AU000000GGG4,41.07325
AU000000GMC1,41.07325
AU000000GMG2,41.07325
AU000000GMR9,41.07325
AU000000GNC9,41.07325
AU000000GNX5,41.07325
AU000000GOE3,41.07325
AU000000GOR5,41.07325
AU000000GPP6,41.07325
AU000000GPR2,41.07325
AU000000GPX0,41.07325
AU000000GRR8,41.07325
AU000000GRV0,41.07325
AU000000GRY4,41.07325
AU000000GSL9,41.07325
AU000000GXL9,41.07325
AU000000GXY2,41.07325
AU000000HAS0,41.07325
AU000000HAV4,41.07325
AU000000HAZ5,41.07325
AU000000HCH9,41.07325
AU000000HDY2,41.07325
AU000000HFR1,41.07325
AU000000HGO6,41.07325
AU000000HMX5,41.07325
AU000000HNR5,41.07325
AU000000HRR6,41.07325
AU000000HVN7,41.07325
AU000000HZR9,41.07325
AU000000IBG1,41.07325
AU000000ICG9,41.07325
AU000000IDA0,41.07325
AU000000IDO1,41.07325
AU000000IGE5,41.07325
AU000000IGR7,41.07325
AU000000IGS5,41.07325
AU000000ILU1,41.07325
AU000000IMA1,41.07325
AU000000IMF0,41.07325
AU000000IOT7,41.07325
AU000000IPL1,41.07325
AU000000IPT4,41.07325
AU000000IRD4,41.07325
AU000000JDR2,41.07325
AU000000JHX1,41.07325
AU000000JIN0,41.07325
AU000000JRL5,41.07325
AU000000JRV4,41.07325
AU000000K2P1,41.07325
AU000000KAI5,41.07325
AU000000KAR6,41.07325
AU000000KBL7,41.07325
AU000000KCN1,41.07325
AU000000KDR0,41.07325
AU000000KGM4,41.07325
AU000000KLL6,41.07325
AU000000KNL2,41.07325
AU000000KOR7,41.07325
AU000000KP25,41.07325
AU000000KRL3,41.07325
AU000000KRM1,41.07325
AU000000LAU8,41.07325
AU000000LBY8,41.07325
AU000000LCK5,41.07325
AU000000LEG9,41.07325
AU000000LI31,41.07325
AU000000LIN6,41.07325
AU000000LIT3,41.07325
AU000000LKE1,41.07325
AU000000LKO0,41.07325
AU000000LMG2,41.07325
AU000000LNC9,41.07325
AU000000LNG0,41.07325
AU000000LOM6,41.07325
AU000000LPD2,41.07325
AU000000LPI1,41.07325
AU000000LRS6,41.07325
AU000000LSA2,41.07325
AU000000LTR4,41.07325
AU000000LWP2,41.07325
AU000000LYC6,41.07325
AU000000MAR2,41.07325
AU000000MAT8,41.07325
AU000000MBN9,41.07325
AU000000MCR8,41.07325
AU000000MCT4,41.07325
AU000000MDC8,41.07325
AU000000MDI5,41.07325
AU000000MEB8,41.07325
AU000000MEI3,41.07325
AU000000MEY0,41.07325
AU000000MFE9,41.07325
AU000000MGV1,41.07325
AU000000MGX7,41.07325
AU000000MHM8,41.07325
AU000000MIG8,41.07325
AU000000MIN4,41.07325
AU000000MKB5,41.07325
AU000000MLM0,41.07325
AU000000MLX7,41.07325
AU000000MMI6,41.07325
AU000000MMJ4,41.07325
AU000000MML0,41.07325
AU000000MNC7,41.07325
AU000000MND5,41.07325
AU000000MNS3,41.07325
AU000000MOD3,41.07325
AU000000MOY9,41.07325
AU000000MQG1,41.07325
AU000000MSB8,41.07325
AU000000MTC4,41.07325
AU000000MXC6,41.07325
AU000000MYL5,41.07325
AU000000MZN8,41.07325
AU000000N271,41.07325
AU000000NAB4,41.07325
AU000000NAN9,41.07325
AU000000NC68,41.07325
AU000000NCM7,41.07325
AU000000NCZ9,41.07325
AU000000NEC4,41.07325
AU000000NGE5,41.07325
AU000000NGF2,41.07325
AU000000NHL8,41.07325
AU000000NMT1,41.07325
AU000000NSE0,41.07325
AU000000NST8,41.07325
AU000000NTU4,41.07325
AU000000NUH9,41.07325
AU000000NVA2,41.07325
AU000000NVX4,41.07325
AU000000NXM3,41.07325
AU000000NZC9,41.07325
AU000000OEC2,41.07325
AU000000OEL3,41.07325
AU000000OGC7,41.07325
AU000000OGX3,41.07325
AU000000OKR7,41.07325
AU000000OKU1,41.07325
AU000000OLI4,41.07325
AU000000ORE0,41.07325
AU000000ORG5,41.07325
AU000000ORI1,41.07325
AU000000ORM3,41.07325
AU000000OZL8,41.07325
AU000000PAA1,41.07325
AU000000PAK0,41.07325
AU000000PAN4,41.07325
AU000000PCL4,41.07325
AU000000PDN8,41.07325
AU000000PDZ2,41.07325
AU000000PEK2,41.07325
AU000000PEN6,41.07325
AU000000PEX5,41.07325
AU000000PGM3,41.07325
AU000000PGO9,41.07325
AU000000PIO5,41.07325
AU000000PLA8,41.07325
AU000000PLL5,41.07325
AU000000PLS0,41.07325
AU000000PMY6,41.07325
AU000000PNL1,41.07325
AU000000PNN7,41.07325
AU000000PNR8,41.07325
AU000000PNX6,41.07325
AU000000POD6,41.07325
AU000000POS4,41.07325
AU000000POW6,41.07325
AU000000PRU3,41.07325
AU000000PRW9,41.07325
AU000000PSA3,41.07325
AU000000PSC9,41.07325
AU000000PSM8,41.07325
AU000000PTR5,41.07325
AU000000PUR3,41.07325
AU000000PVA7,41.07325
AU000000QAN2,41.07325
AU000000QIN5,41.07325
AU000000QTM4,41.07325
AU000000QUB5,41.07325
AU000000RAP5,41.07325
AU000000REA9,41.07325
AU000000RED3,41.07325
AU000000RFG3,41.07325
AU000000RGI7,41.07325
AU000000RHT2,41.07325
AU000000RIO1,41.07325
AU000000RLC0,41.07325
AU000000RMP0,41.07325
AU000000RMS4,41.07325
AU000000RMX4,41.07325
AU000000RNE2,41.07325
AU000000RNU8,41.07325
AU000000RRL8,41.07325
AU000000RRS3,41.07325
AU000000RSG6,41.07325
AU000000RSH4,41.07325
AU000000RVR7,41.07325
AU000000RWC7,41.07325
AU000000RXL6,41.07325
AU000000RXM4,41.07325
AU000000S320,41.07325
AU000000SAR9,41.07325
AU000000SAS7,41.07325
AU000000SAU3,41.07325
AU000000SBM8,41.07325
AU000000SDL6,41.07325
AU000000SDV5,41.07325
AU000000SER1,41.07325
AU000000SFR8,41.07325
AU000000SFX6,41.07325
AU000000SGM7,41.07325
AU000000SGP0,41.07325
AU000000SHD4,41.07325
AU000000SHK9,41.07325
AU000000SHL7,41.07325
AU000000SI67,41.07325
AU000000SIH3,41.07325
AU000000SIR2,41.07325
AU000000SKI7,41.07325
AU000000SLR6,41.07325
AU000000SLX4,41.07325
AU000000SMM5,41.07325
AU000000SMN3,41.07325
AU000000SO44,41.07325
AU000000SPB1,41.07325
AU000000SPL0,41.07325
AU000000SRI2,41.07325
AU000000SRX1,41.07325
AU000000STM0,41.07325
AU000000STO6,41.07325
AU000000SUM8,41.07325
AU000000SVL8,41.07325
AU000000SVM6,41.07325
AU000000SWK8,41.07325
AU000000SYA5,41.07325
AU000000SYD9,41.07325
AU000000SYR9,41.07325
AU000000TAM8,41.07325
AU000000TAR7,41.07325
AU000000TAS5,41.07325
AU000000TAW7,41.07325
AU000000TBR5,41.07325
AU000000TCL6,41.07325
AU000000TER9,41.07325
AU000000TGR4,41.07325
AU000000TGS2,41.07325
AU000000THC4,41.07325
AU000000THR2,41.07325
AU000000TKM7,41.07325
AU000000TLG7,41.07325
AU000000TLS2,41.07325
AU000000TLX2,41.07325
AU000000TMT8,41.07325
AU000000TNG3,41.07325
AU000000TNO7,41.07325
AU000000TNR0,41.07325
AU000000TOE6,41.07325
AU000000TON7,41.07325
AU000000TRO8,41.07325
AU000000TRY7,41.07325
AU000000TTT3,41.07325
AU000000TWE9,41.07325
AU000000TYX5,41.07325
AU000000UML3,41.07325
AU000000UNV0,41.07325
AU000000UPD3,41.07325
AU000000UUV5,41.07325
AU000000UXC9,41.07325
AU000000VAL6,41.07325
AU000000VEC7,41.07325
AU000000VIV8,41.07325
AU000000VLS8,41.07325
AU000000VMC0,41.07325
AU000000VMG1,41.07325
AU000000VML1,41.07325
AU000000VMY4,41.07325
AU000000VRC9,41.07325
AU000000VRL0,41.07325
AU000000VXR5,41.07325
AU000000WAF6,41.07325
AU000000WBC1,41.07325
AU000000WBT5,41.07325
AU000000WCN6,41.07325
AU000000WDR5,41.07325
AU000000WEB7,41.07325
AU000000WES1,41.07325
AU000000WGX6,41.07325
AU000000WKT6,41.07325
AU000000WOR2,41.07325
AU000000WOW2,41.07325
AU000000WPL2,41.07325
AU000000WSA9,41.07325
AU000000WTC3,41.07325
AU000000XAM0,41.07325
AU000000XPE5,41.07325
AU000000YOJ5,41.07325
AU000000ZLD1,41.07325
AU000000ZMI8,41.07325
AU0000010548,41.07325
AU0000012098,41.07325
AU0000012494,41.07325
AU0000018806,41.07325
AU0000025231,41.07325
AU0000025975,41.07325
AU0000028367,41.07325
AU0000028763,41.07325
AU0000028946,41.07325
AU0000030678,41.07325
AU0000031411,41.07325
AU0000032187,41.07325
AU0000032377,41.07325
AU0000033102,41.07325
AU0000037616,41.07325
AU0000038085,41.07325
AU0000047441,41.07325
AU0000048001,41.07325
AU0000049033,41.07325
AU0000049918,41.07325
AU0000050809,41.07325
AU0000052060,41.07325
AU0000053373,41.07325
AU0000055410,41.07325
AU000XCLWAG2,16.07275
AU000XINEAB4,41.07325
AU000XINEAC2,41.07325
AU000XINEOA7,41.07325
AU3CB0198034,16.07275
BAT~EUR,81.94175
BAT~USD,81.94175
BCH~EUR,91.66850000000001
BCH~USD,91.66850000000001
BCN~USD,91.66850000000001
BE0003470755,44.07325
BE0003519270,44.07325
BE0003565737,44.07325
BE0003573814,44.07325
BE0003593044,44.07325
BE0003604155,44.07325
BE0003656676,44.07325
BE0003696102,44.07325
BE0003735496,44.07325
BE0003739530,44.07325
BE0003748622,44.07325
BE0003755692,44.07325
BE0003764785,44.07325
BE0003790079,44.07325
BE0003797140,44.07325
BE0003807246,44.07325
BE0003818359,44.07325
BE0003822393,44.07325
BE0003836534,44.07325
BE0003839561,44.07325
BE0003851681,44.07325
BE0003858751,44.07325
BE0003864817,44.07325
BE0003870871,44.07325
BE0003874915,44.07325
BE0003877942,44.07325
BE0003880979,44.07325
BE0058651630,44.07325
BE0129009966,44.07325
BE0165385973,44.07325
BE0170241062,44.07325
BE0173086381,44.07325
BE0175479063,44.07325
BE0974256852,44.07325
BE0974259880,44.07325
BE0974264930,44.07325
BE0974268972,44.07325
BE0974271034,44.07325
BE0974274061,44.07325
BE0974276082,44.07325
BE0974289218,44.07325
BE0974290224,44.07325
BE0974293251,44.07325
BE0974294267,44.07325
BE0974310428,44.07325
BE0974320526,44.07325
BMG0129K1045,50.14325
BMG0171K1018,50.14325
BMG0171W1055,50.14325
BMG0403V2062,50.14325
BMG053841059,50.14325
BMG067231032,50.14325
BMG0692U1099,50.14325
BMG0692U1172,50.14325
BMG069741020,50.14325
BMG070252017,50.14325
BMG0750C1082,50.14325
BMG0750W2037,50.14325
BMG0772R2087,50.14325
BMG0957L1090,50.14325
BMG110261044,50.14325
BMG113251000,50.14325
BMG1154H1079,50.14325
BMG1190F1077,50.14325
BMG1223L1054,50.14325
BMG1368B1028,50.14325
BMG162521014,50.14325
BMG162581083,50.14325
BMG169621056,50.14325
BMG173841013,50.14325
BMG1738J1247,50.14325
BMG1744V1037,50.14325
BMG1932V2045,50.14325
BMG200452024,50.14325
BMG2007W1010,50.14325
BMG208741063,50.14325
BMG2107P1059,50.14325
BMG210821051,50.14325
BMG210901242,50.14325
BMG2109G1033,50.14325
BMG2112K1255,50.14325
BMG211591018,50.14325
BMG2115V1101,50.14325
BMG2116Y1057,50.14325
BMG2117G1033,50.14325
BMG2117K1045,50.14325
BMG2122W1010,50.14325
BMG2133H1016,50.14325
BMG2154F1095,50.14325
BMG2154Z1059,50.14325
BMG2159Z2094,50.14325
BMG2161E1113,50.14325
BMG2239B1239,50.14325
BMG2294C1073,50.14325
BMG2442N1048,50.14325
BMG253431073,50.14325
BMG2624N1535,50.14325
BMG2759B1072,50.14325
BMG291951314,50.14325
BMG3036C2239,50.14325
BMG3075P1014,50.14325
BMG3122U1457,50.14325
BMG313751015,50.14325
BMG313891027,50.14325
BMG3156P1032,50.14325
BMG319201049,50.14325
BMG3198U1027,50.14325
BMG3223R1088,50.14325
BMG3361N1258,50.14325
BMG3654D1074,50.14325
BMG3682E1921,50.14325
BMG3922B1072,50.14325
BMG3939X1002,50.14325
BMG3958B1046,50.14325
BMG396372051,50.14325
BMG3978C1249,50.14325
BMG4032A1045,50.14325
BMG4069C1486,50.14325
BMG4209G2077,50.14325
BMG423131256,50.14325
BMG4288J1062,50.14325
BMG4403P1106,50.14325
BMG4511M1082,50.14325
BMG4587L1090,50.14325
BMG4600H1016,50.14325
BMG4639H1227,50.14325
BMG4758V1000,50.14325
BMG476M11089,50.14325
BMG491BT1088,50.14325
BMG507361001,50.14325
BMG507641022,50.14325
BMG5210S1061,50.14325
BMG5215H1051,50.14325
BMG524401079,50.14325
BMG5307C1055,50.14325
BMG5320C1082,50.14325
BMG5361W1047,50.14325
BMG540501027,50.14325
BMG5485F1692,50.14325
BMG5695X1258,50.14325
BMG570071099,50.14325
BMG5800U1071,50.14325
BMG5876H1051,50.14325
BMG5960C1111,50.14325
BMG6260K1348,50.14325
BMG6331P1041,50.14325
BMG6359F1032,50.14325
BMG637AM1024,50.14325
BMG6389N1002,50.14325
BMG6469T1009,50.14325
BMG653181005,50.14325
BMG6542T1505,50.14325
BMG657731060,50.14325
BMG6613P1297,50.14325
BMG664301360,50.14325
BMG667211046,50.14325
BMG677491539,50.14325
BMG6901M1010,50.14325
BMG702781094,50.14325
BMG709641044,50.14325
BMG7147S1008,50.14325
BMG7183G1015,50.14325
BMG7283A1036,50.14325
BMG7300G1096,50.14325
BMG7496G1033,50.14325
BMG7567C1064,50.14325
BMG7568A1099,50.14325
BMG7945E1057,50.14325
BMG7998G1069,50.14325
BMG8063F1068,50.14325
BMG810751062,50.14325
BMG812761002,50.14325
BMG8162K1137,50.14325
BMG8165U1009,50.14325
BMG8181C1001,50.14325
BMG8252G2207,50.14325
BMG850801025,50.14325
BMG864081044,50.14325
BMG8770Z1068,50.14325
BMG887252085,50.14325
BMG8979V1046,50.14325
BMG9074C1082,50.14325
BMG9078F1077,50.14325
BMG9108L1081,50.14325
BMG9349W1038,50.14325
BMG9430N1039,50.14325
BMG9456A1009,50.14325
BMG9618E1075,50.14325
BMG9880L1028,50.14325
BNB~ETH,65.87566666666667
BNB~USD,65.87566666666667
BRBBDCACNPR8,62.71575
BRCMIGACNPR3,62.71575
BRELETACNOR6,62.71575
BRGGBRACNPR8,62.71575
BRPETRACNOR9,62.71575
BRPETRACNPR6,62.71575
BRUSIMACNPA6,62.71575
BRVALEACNOR0,62.71575
BRVALEACNPA3,62.71575
BS0014301076,60.21575
BS7317282002,60.21575
BSV~EUR,68.54925
BTCP~USD,80.159
BTC~CAD,80.159
BTC~ETH,80.159
BTC~EUR,80.159
BTC~USD,80.159
BTS~BTC,80.159
BTS~EUR,80.159
BTS~USD,80.159
CA00149L1058,41.32325
CA00165J1093,41.32325
CA00176G1028,41.32325
CA0019401052,41.32325
CA00208D4084,41.32325
CA0025555065,41.32325
CA00258G1037,41.32325
CA00288E3005,41.32325
CA00289T3064,41.32325
CA0030691012,41.32325
CA0037931064,41.32325
CA00400M2067,41.32325
CA00401G1090,41.32325
CA0042692057,41.32325
CA00433V1085,41.32325
CA00489Y4022,41.32325
CA00547Y1051,41.32325
CA00653D1015,41.32325
CA0074422050,41.32325
CA0076282098,41.32325
CA00762V1094,41.32325
CA0076361033,41.32325
CA00763G1019,41.32325
CA00765C1086,41.32325
CA00766R1047,41.32325
CA00775L1067,41.32325
CA00775M1041,41.32325
CA00782P1080,41.32325
CA00791E1025,41.32325
CA0079754028,41.32325
CA00827Y1060,41.32325
CA0082872031,41.32325
CA00829A6016,41.32325
CA00829Q1019,41.32325
CA00830Q1081,41.32325
CA00830W1059,41.32325
CA0084741085,41.32325
CA00851F1062,41.32325
CA00856K1003,41.32325
CA0089118776,41.32325
CA0089161081,41.32325
CA00900Q1037,41.32325
CA0102931080,41.32325
CA0106791084,41.32325
CA0115271086,41.32325
CA0115321089,41.32325
CA01163Q4007,41.32325
CA0120271089,41.32325
CA01408J1049,41.32325
CA0143421091,41.32325
CA01434T1003,41.32325
CA01438U4000,41.32325
CA0144301029,41.32325
CA01444Q1046,41.32325
CA0151001009,41.32325
CA01535P1062,41.32325
CA01559R1038,41.32325
CA0158571053,41.32325
CA0160951012,41.32325
CA01626P4033,41.32325
